Vendor Stk Nbr,Item Desc 1,Unit Retail,Color Desc,Est. POS Store Count,POS Qty,WM Month
ADX0587008,RH CZ ROUND GRAD,$3.00 ,SLCZ,"1,190 ","8,257 ",2017/02
ADX0587008,RH CZ ROUND GRAD,$3.00 ,SLCZ,"1,062 ","10,469 ",2017/03
ADX0587008,RH CZ ROUND GRAD,$3.00 ,SLCZ,385 ,"2,494 ",2017/04
ADX0587008,RH CZ ROUND GRAD,$3.00 ,SLCZ,121 ,640 ,2017/05
ADX0587009,RH CZ SQUARE GRAD,$3.00 ,SLCZ,647 ,"3,293 ",2017/02
ADX0587009,RH CZ SQUARE GRAD,$3.00 ,SLCZ,498 ,"3,724 ",2017/03
ADX0587009,RH CZ SQUARE GRAD,$3.00 ,SLCZ,167 ,751 ,2017/04
ADX0587009,RH CZ SQUARE GRAD,$3.00 ,SLCZ,48 ,185 ,2017/05
ADX0587010,GL CZ ROUND GRAD,$3.00 ,GLCZ,914 ,"4,402 ",2017/02
ADX0587010,GL CZ ROUND GRAD,$3.00 ,GLCZ,810 ,"6,238 ",2017/03
ADX0587010,GL CZ ROUND GRAD,$3.00 ,GLCZ,339 ,"1,799 ",2017/04
ADX0587010,GL CZ ROUND GRAD,$3.00 ,GLCZ,108 ,465 ,2017/05
ADX0587011,GL CZ SQUARE GRAD,$3.00 ,GLCZ,712 ,"3,664 ",2017/02
ADX0587011,GL CZ SQUARE GRAD,$3.00 ,GLCZ,646 ,"4,495 ",2017/03
ADX0587011,GL CZ SQUARE GRAD,$3.00 ,GLCZ,208 ,"1,031 ",2017/04
ADX0587011,GL CZ SQUARE GRAD,$3.00 ,GLCZ,67 ,238 ,2017/05
ADX0587012,BK JTCZ ROUND GRAD,$3.00 ,BKJTCZ,803 ,"3,974 ",2017/02
ADX0587012,BK JTCZ ROUND GRAD,$3.00 ,BKJTCZ,779 ,"5,832 ",2017/03
ADX0587012,BK JTCZ ROUND GRAD,$3.00 ,BKJTCZ,326 ,"1,490 ",2017/04
ADX0587012,BK JTCZ ROUND GRAD,$3.00 ,BKJTCZ,86 ,359 ,2017/05
ADX0587013,RG CZ ROUND GRAD,$3.00 ,RGCZ,838 ,"4,225 ",2017/02
ADX0587013,RG CZ ROUND GRAD,$3.00 ,RGCZ,773 ,"5,811 ",2017/03
ADX0587013,RG CZ ROUND GRAD,$3.00 ,RGCZ,334 ,"1,540 ",2017/04
ADX0587013,RG CZ ROUND GRAD,$3.00 ,RGCZ,93 ,402 ,2017/05
ADX0587014,RH CZ RND W/FIREBALL,$3.00 ,RGCZ,"1,597 ","11,600 ",2017/02
ADX0587014,RH CZ RND W/FIREBALL,$3.00 ,RGCZ,"1,561 ","20,378 ",2017/03
ADX0587014,RH CZ RND W/FIREBALL,$3.00 ,RGCZ,759 ,"6,584 ",2017/04
ADX0587014,RH CZ RND W/FIREBALL,$3.00 ,RGCZ,270 ,"1,747 ",2017/05
ADX0587014,RH CZ RND W/FIREBALL,$3.00 ,RGCZ,60 ,442 ,2017/06
ADX0587015,GL CZ RND W/FIREBALL,$3.00 ,GLCZ,"1,574 ","11,407 ",2017/02
ADX0587015,GL CZ RND W/FIREBALL,$3.00 ,GLCZ,"1,597 ","23,872 ",2017/03
ADX0587015,GL CZ RND W/FIREBALL,$3.00 ,GLCZ,862 ,"9,289 ",2017/04
ADX0587015,GL CZ RND W/FIREBALL,$3.00 ,GLCZ,343 ,"2,776 ",2017/05
ADX0587015,GL CZ RND W/FIREBALL,$3.00 ,GLCZ,80 ,634 ,2017/06
ADX0587016,RG PECZ RND W/FIREBL,$3.00 ,RGPECZ,692 ,"3,262 ",2017/02
ADX0587016,RG PECZ RND W/FIREBL,$3.00 ,RGPECZ,606 ,"4,124 ",2017/03
ADX0587016,RG PECZ RND W/FIREBL,$3.00 ,RGPECZ,167 ,747 ,2017/04
ADX0587016,RG PECZ RND W/FIREBL,$3.00 ,RGPECZ,58 ,174 ,2017/05
ADX0587017,BK JTCZ RND W/FIREBL,$3.00 ,BKJTCZ,"1,024 ","5,045 ",2017/02
ADX0587017,BK JTCZ RND W/FIREBL,$3.00 ,BKJTCZ,954 ,"8,841 ",2017/03
ADX0587017,BK JTCZ RND W/FIREBL,$3.00 ,BKJTCZ,484 ,"2,564 ",2017/04
ADX0587017,BK JTCZ RND W/FIREBL,$3.00 ,BKJTCZ,148 ,586 ,2017/05
ADX0587018,RG CZ RND W/FIREBALL,$3.00 ,RGCZ,"1,077 ","5,357 ",2017/02
ADX0587018,RG CZ RND W/FIREBALL,$3.00 ,RGCZ,"1,079 ","10,365 ",2017/03
ADX0587018,RG CZ RND W/FIREBALL,$3.00 ,RGCZ,640 ,"3,899 ",2017/04
ADX0587018,RG CZ RND W/FIREBALL,$3.00 ,RGCZ,227 ,"1,172 ",2017/05
ADX0587018,RG CZ RND W/FIREBALL,$3.00 ,RGCZ,41 ,239 ,2017/06
ADX0588011,GOLD GLITTER STUD,$3.00 ,GLGL,88 ,523 ,2017/02
ADX0588011,GOLD GLITTER STUD,$3.00 ,GLGL,79 ,542 ,2017/03
ADX0588011,GOLD GLITTER STUD,$3.00 ,GLGL,76 ,394 ,2017/04
ADX0588011,GOLD GLITTER STUD,$3.00 ,GLGL,114 ,852 ,2017/05
ADX0588011,GOLD GLITTER STUD,$3.00 ,GLGL,53 ,476 ,2017/06
ADX0588012,BK/GOLD GLITTER STUD,$3.00 ,GLBKGL,102 ,568 ,2017/02
ADX0588012,BK/GOLD GLITTER STUD,$3.00 ,GLBKGL,100 ,690 ,2017/03
ADX0588012,BK/GOLD GLITTER STUD,$3.00 ,GLBKGL,87 ,447 ,2017/04
ADX0588012,BK/GOLD GLITTER STUD,$3.00 ,GLBKGL,100 ,921 ,2017/05
ADX0588012,BK/GOLD GLITTER STUD,$3.00 ,GLBKGL,57 ,484 ,2017/06
ADX0608001,WHITE PEARL SET,$3.00 ,RHWH,31 ,253 ,2017/02
ADX0608002,PINK PEARL SET,$3.00 ,RHPK,31 ,164 ,2017/02
ADX0608003,LT BLUE PEARL SET,$3.00 ,RHBL,77 ,460 ,2017/02
ADX0608003,LT BLUE PEARL SET,$3.00 ,RHBL,58 ,312 ,2017/03
ADX0608003,LT BLUE PEARL SET,$3.00 ,RHBL,42 ,165 ,2017/04
ADX0608004,LAVENDER PEARL SET,$3.00 ,RHLV,33 ,175 ,2017/02
ADX0608005,MINT PEARL SET,$3.00 ,RHMN,278 ,"2,093 ",2017/02
ADX0608005,MINT PEARL SET,$3.00 ,RHMN,193 ,"1,473 ",2017/03
ADX0608005,MINT PEARL SET,$3.00 ,RHMN,133 ,815 ,2017/04
ADX0608005,MINT PEARL SET,$3.00 ,RHMN,86 ,468 ,2017/05
ADX0608005,MINT PEARL SET,$3.00 ,RHMN,52 ,272 ,2017/06
ADX0608006,CHAMPAGNE PEARL SET,$3.00 ,RHCH,101 ,669 ,2017/02
ADX0608006,CHAMPAGNE PEARL SET,$3.00 ,RHCH,50 ,403 ,2017/03
ADX0608006,CHAMPAGNE PEARL SET,$3.00 ,RHCH,41 ,286 ,2017/04
ADX0608006,CHAMPAGNE PEARL SET,$3.00 ,RHCH,35 ,139 ,2017/05
ADX0608057,MINT OVAL DROP,$3.00 ,GLMN,32 ,125 ,2017/02
ADX0608058,MELON OVAL DROP,$3.00 ,GLML,45 ,159 ,2017/02
ADX0621001,NATURAL BRAIDED,$5.00 ,GLNT,30 ,97 ,2017/02
ADX0621003,TURQ BRAIDED,$5.00 ,GLTQ,38 ,155 ,2017/02
ADX0621003,TURQ BRAIDED,$5.00 ,GLTQ,36 ,86 ,2017/03
ADX0621004,CORAL BRAIDED,$5.00 ,GLCL,102 ,468 ,2017/02
ADX0621004,CORAL BRAIDED,$5.00 ,GLCL,108 ,266 ,2017/03
ADX0621005,TQ MULTI BRAIDED,$5.00 ,GLTQMC,67 ,270 ,2017/02
ADX0621005,TQ MULTI BRAIDED,$5.00 ,GLTQMC,47 ,122 ,2017/03
ADX0621006,FUCHSIA BRAIDED,$5.00 ,GLFS,40 ,114 ,2017/02
ADX0621006,FUCHSIA BRAIDED,$5.00 ,GLFS,39 ,93 ,2017/03
ADX0621007,ORANGE BRAIDED,$5.00 ,GLOR,48 ,173 ,2017/02
ADX0621007,ORANGE BRAIDED,$5.00 ,GLOR,66 ,163 ,2017/03
ADX0621008,BK MULTI BRAIDED,$5.00 ,GLBKMC,164 ,585 ,2017/02
ADX0621008,BK MULTI BRAIDED,$5.00 ,GLBKMC,140 ,403 ,2017/03
ADX0621009,NATL/GOLD BRAID/WIRE,$5.00 ,GLNT,118 ,485 ,2017/02
ADX0621009,NATL/GOLD BRAID/WIRE,$5.00 ,GLNT,150 ,452 ,2017/03
ADX0621010,BLACK/GLD BRAID/WIRE,$5.00 ,GLBK,77 ,302 ,2017/02
ADX0621010,BLACK/GLD BRAID/WIRE,$5.00 ,GLBK,103 ,251 ,2017/03
ADX0621011,BK MLT/GL BRAID/WIRE,$5.00 ,GLBKMC,213 ,736 ,2017/02
ADX0621011,BK MLT/GL BRAID/WIRE,$5.00 ,GLBKMC,230 ,802 ,2017/03
ADX0621011,BK MLT/GL BRAID/WIRE,$5.00 ,GLBKMC,40 ,157 ,2017/04
ADX0621012,CORAL/GLD BRAID/WIRE,$5.00 ,GLCL,199 ,782 ,2017/02
ADX0621012,CORAL/GLD BRAID/WIRE,$5.00 ,GLCL,260 ,859 ,2017/03
ADX0621012,CORAL/GLD BRAID/WIRE,$5.00 ,GLCL,45 ,143 ,2017/04
ADX0621013,NATURAL/BROWN TRIBAL,$5.00 ,NTBRBK,38 ,134 ,2017/02
ADX0621013,NATURAL/BROWN TRIBAL,$5.00 ,NTBRBK,34 ,67 ,2017/03
ADX0621014,NAT/TQ/CORAL TRIBAL,$5.00 ,NTTQCL,48 ,182 ,2017/02
ADX0621015,TURQ/GOLD TRIBAL,$5.00 ,GLTQ,63 ,226 ,2017/02
ADX0621016,CORAL/GOLD TRIBAL,$5.00 ,GLCL,89 ,344 ,2017/02
ADX0621016,CORAL/GOLD TRIBAL,$5.00 ,GLCL,81 ,204 ,2017/03
ADX0621017,NATURAL LONG LAYERED,$7.00 ,GLNT,59 ,170 ,2017/02
ADX0621019,BK MULTI LONG LAYERD,$7.00 ,GLBKMC,61 ,184 ,2017/02
ADX0621020,CORAL LONG LAYERED,$7.00 ,GLCL,90 ,291 ,2017/02
ADX0621020,CORAL LONG LAYERED,$7.00 ,GLCL,60 ,133 ,2017/03
ADX0621021,NATURAL/GOLD ROPE,$5.00 ,GLNT,37 ,124 ,2017/02
ADX0621021,NATURAL/GOLD ROPE,$5.00 ,GLNT,54 ,134 ,2017/03
ADX0621022,CORAL/GOLD ROPE,$5.00 ,GLCL,44 ,123 ,2017/02
ADX0621022,CORAL/GOLD ROPE,$5.00 ,GLCL,65 ,158 ,2017/03
ADX0621023,BK MULTI/GOLD ROPE,$5.00 ,GLBKMC,46 ,168 ,2017/02
ADX0621023,BK MULTI/GOLD ROPE,$5.00 ,GLBKMC,57 ,139 ,2017/03
ADX0621024,TQ MULTI/GOLD ROPE,$5.00 ,GLTQMC,30 ,60 ,2017/03
ADX0621026,TURQ/GOLD ROPE,$5.00 ,GLTQ,36 ,98 ,2017/02
ADX0621026,TURQ/GOLD ROPE,$5.00 ,GLTQ,42 ,90 ,2017/03
ADX0621027,TQ MLT/GL BRAID/WIRE,$5.00 ,GLTQMC,82 ,324 ,2017/02
ADX0621027,TQ MLT/GL BRAID/WIRE,$5.00 ,GLTQMC,108 ,295 ,2017/03
ADX0621029,TURQ/GOLD BRAID/WIRE,$5.00 ,GLTQ,39 ,134 ,2017/02
ADX0621029,TURQ/GOLD BRAID/WIRE,$5.00 ,GLTQ,61 ,127 ,2017/03
ADX0621032,GL BK MULTI FRINGE,$7.00 ,GLBKMC,64 ,234 ,2017/02
ADX0621032,GL BK MULTI FRINGE,$7.00 ,GLBKMC,57 ,133 ,2017/03
ADX0621034,GL CORAL FRINGE,$7.00 ,GLCL,68 ,226 ,2017/02
ADX0621034,GL CORAL FRINGE,$7.00 ,GLCL,90 ,198 ,2017/03
ADX0621035,GL TURQ FRINGE,$7.00 ,GLTQ,37 ,124 ,2017/02
ADX0621035,GL TURQ FRINGE,$7.00 ,GLTQ,30 ,62 ,2017/03
ADX0625001,GL RED MIX W/CHAIN,$5.00 ,GLRD,68 ,238 ,2017/02
ADX0625001,GL RED MIX W/CHAIN,$5.00 ,GLRD,67 ,182 ,2017/03
ADX0625002,GL TURQUOISE HORN,$5.00 ,GLTQ,117 ,459 ,2017/02
ADX0625002,GL TURQUOISE HORN,$5.00 ,GLTQ,117 ,354 ,2017/03
ADX0625003,GL LTPK FAUX STONE,$5.00 ,GLPK,84 ,304 ,2017/02
ADX0625003,GL LTPK FAUX STONE,$5.00 ,GLPK,95 ,257 ,2017/03
ADX0625004,GL 6 COIN CHARM TSL,$5.00 ,GL,51 ,190 ,2017/02
ADX0625004,GL 6 COIN CHARM TSL,$5.00 ,GL,43 ,121 ,2017/03
ADX0625005,GL SHINY HORN,$5.00 ,GL,117 ,413 ,2017/02
ADX0625005,GL SHINY HORN,$5.00 ,GL,167 ,497 ,2017/03
ADX0625005,GL SHINY HORN,$5.00 ,GL,33 ,99 ,2017/04
ADX0625006,BK CONE TSL W/BK BD,$5.00 ,BK,49 ,185 ,2017/02
ADX0625008,GL 3 LINEAR PEARL,$5.00 ,GLPR,114 ,438 ,2017/02
ADX0625008,GL 3 LINEAR PEARL,$5.00 ,GLPR,98 ,289 ,2017/03
ADX0625009,GL GOLD LEAF/CHARMS,$5.00 ,GLPR,44 ,192 ,2017/02
ADX0625010,GL HEM BEADS CHN TSL,$5.00 ,GLHM,67 ,263 ,2017/02
ADX0625010,GL HEM BEADS CHN TSL,$5.00 ,GLHM,37 ,146 ,2017/03
ADX0625011,RH SHINY HORN,$5.00 ,SL,93 ,334 ,2017/02
ADX0625011,RH SHINY HORN,$5.00 ,SL,103 ,291 ,2017/03
ADX0625012,RH SHINY FEATHERS,$5.00 ,SL,43 ,140 ,2017/02
ADX0625014,GL MLT BEADS&TASSLE,$5.00 ,GLMC,107 ,406 ,2017/02
ADX0625014,GL MLT BEADS&TASSLE,$5.00 ,GLMC,138 ,357 ,2017/03
ADX0625015,GL CL BDS/TQ STN/TSL,$5.00 ,GLCLTQ,141 ,542 ,2017/02
ADX0625015,GL CL BDS/TQ STN/TSL,$5.00 ,GLCLTQ,127 ,358 ,2017/03
ADX0625016,GL TQCLBL FLOWER,$5.00 ,GLCLTQ,80 ,258 ,2017/02
ADX0625016,GL TQCLBL FLOWER,$5.00 ,GLCLTQ,60 ,152 ,2017/03
ADX0625017,GL TIGER EYE/CHN TSL,$5.00 ,GLBR,45 ,137 ,2017/02
ADX0625017,GL TIGER EYE/CHN TSL,$5.00 ,GLBR,34 ,113 ,2017/03
ADX0625018,RH RED STONE/CHN TSL,$5.00 ,SLRD,32 ,107 ,2017/02
ADX0625019,RG NE BEADS & HORN,$5.00 ,RGNE,103 ,425 ,2017/02
ADX0625019,RG NE BEADS & HORN,$5.00 ,RGNE,75 ,245 ,2017/03
ADX0625020,RH PRL/BK BEADS/TSL,$5.00 ,SLPRBK,49 ,163 ,2017/02
ADX0625020,RH PRL/BK BEADS/TSL,$5.00 ,SLPRBK,42 ,132 ,2017/03
ADX0625021,GL NV BEADS & TASSEL,$5.00 ,GLNV,80 ,309 ,2017/02
ADX0625021,GL NV BEADS & TASSEL,$5.00 ,GLNV,104 ,278 ,2017/03
ADX0625022,GL NE BEADS &CHN TSL,$5.00 ,GLNE,167 ,577 ,2017/02
ADX0625022,GL NE BEADS &CHN TSL,$5.00 ,GLNE,143 ,438 ,2017/03
ADX0625023,GL RD BEADS &CHN TSL,$5.00 ,GLRD,83 ,261 ,2017/02
ADX0625023,GL RD BEADS &CHN TSL,$5.00 ,GLRD,57 ,176 ,2017/03
ADX0625024,NE BEAD OPEN OVAL,$5.00 ,GLNE,49 ,167 ,2017/02
ADX0625025,IVRY LTHR/TSL CHARMS,$5.00 ,GLIV,81 ,267 ,2017/02
ADX0625025,IVRY LTHR/TSL CHARMS,$5.00 ,GLIV,69 ,180 ,2017/03
ADX0625026,ROSE STONE/BEAD TSL,$5.00 ,GLRO,140 ,528 ,2017/02
ADX0625026,ROSE STONE/BEAD TSL,$5.00 ,GLRO,127 ,335 ,2017/03
ADX0625027,GREY/ROSE MIX BD TSL,$5.00 ,GLGYRO,149 ,568 ,2017/02
ADX0625027,GREY/ROSE MIX BD TSL,$5.00 ,GLGYRO,124 ,334 ,2017/03
ADX0625028,NAVY AB STONES,$5.00 ,GLNV,39 ,144 ,2017/02
ADX0625029,NAVY STONE/BEAD TSL,$5.00 ,GLNV,78 ,269 ,2017/02
ADX0625029,NAVY STONE/BEAD TSL,$5.00 ,GLNV,79 ,203 ,2017/03
ADX0625030,NAVY MIX BEAD TSL,$5.00 ,SLNV,98 ,368 ,2017/02
ADX0625030,NAVY MIX BEAD TSL,$5.00 ,SLNV,93 ,239 ,2017/03
ADX0625031,CORAL AB STONE,$5.00 ,GLCL,48 ,173 ,2017/02
ADX0625032,PEACH BEAD/TASSEL,$5.00 ,GLPE,171 ,573 ,2017/02
ADX0625032,PEACH BEAD/TASSEL,$5.00 ,GLPE,233 ,697 ,2017/03
ADX0625032,PEACH BEAD/TASSEL,$5.00 ,GLPE,42 ,122 ,2017/04
ADX0625033,CL/NE PENDANT,$5.00 ,GLNECL,98 ,396 ,2017/02
ADX0625033,CL/NE PENDANT,$5.00 ,GLNECL,104 ,263 ,2017/03
ADX0625034,GREY BEAD OPEN OVAL,$5.00 ,GLGY,64 ,175 ,2017/02
ADX0625034,GREY BEAD OPEN OVAL,$5.00 ,GLGY,41 ,106 ,2017/03
ADX0625035,GREY& BLACK BEAD/TSL,$5.00 ,GLGYBK,126 ,472 ,2017/02
ADX0625035,GREY& BLACK BEAD/TSL,$5.00 ,GLGYBK,183 ,505 ,2017/03
ADX0625035,GREY& BLACK BEAD/TSL,$5.00 ,GLGYBK,34 ,98 ,2017/04
ADX0625036,4 STRAND BLACK MIX,$5.00 ,SLBK,34 ,123 ,2017/02
ADX0625037,BLACK DANGLE BEADS,$5.00 ,GLBK,102 ,384 ,2017/02
ADX0625037,BLACK DANGLE BEADS,$5.00 ,GLBK,90 ,278 ,2017/03
ADX0636001,RH HEM DRUZY/TSL,$5.00 ,SL,538 ,"1,570 ",2017/02
ADX0636001,RH HEM DRUZY/TSL,$5.00 ,SL,779 ,"4,244 ",2017/03
ADX0636001,RH HEM DRUZY/TSL,$5.00 ,SL,551 ,"2,234 ",2017/04
ADX0636001,RH HEM DRUZY/TSL,$5.00 ,SL,260 ,738 ,2017/05
ADX0636001,RH HEM DRUZY/TSL,$5.00 ,SL,31 ,101 ,2017/06
ADX0636002,RHHM TRI/ARROW TSL,$5.00 ,SLHM,509 ,"1,475 ",2017/02
ADX0636002,RHHM TRI/ARROW TSL,$5.00 ,SLHM,472 ,"2,490 ",2017/03
ADX0636002,RHHM TRI/ARROW TSL,$5.00 ,SLHM,241 ,812 ,2017/04
ADX0636002,RHHM TRI/ARROW TSL,$5.00 ,SLHM,66 ,183 ,2017/05
ADX0636003,RGHMRHGL CRY/BAR/V,$5.00 ,MULTI,530 ,"1,556 ",2017/02
ADX0636003,RGHMRHGL CRY/BAR/V,$5.00 ,MULTI,538 ,"3,107 ",2017/03
ADX0636003,RGHMRHGL CRY/BAR/V,$5.00 ,MULTI,340 ,"1,255 ",2017/04
ADX0636003,RGHMRHGL CRY/BAR/V,$5.00 ,MULTI,119 ,358 ,2017/05
ADX0636004,GL CRY/PEARL/BK PEND,$5.00 ,GL,473 ,"1,465 ",2017/02
ADX0636004,GL CRY/PEARL/BK PEND,$5.00 ,GL,661 ,"3,682 ",2017/03
ADX0636004,GL CRY/PEARL/BK PEND,$5.00 ,GL,516 ,"2,127 ",2017/04
ADX0636004,GL CRY/PEARL/BK PEND,$5.00 ,GL,254 ,678 ,2017/05
ADX0636005,GL CRY DROP/FTHR TSL,$5.00 ,GL,459 ,"1,331 ",2017/02
ADX0636005,GL CRY DROP/FTHR TSL,$5.00 ,GL,401 ,"2,159 ",2017/03
ADX0636005,GL CRY DROP/FTHR TSL,$5.00 ,GL,194 ,676 ,2017/04
ADX0636005,GL CRY DROP/FTHR TSL,$5.00 ,GL,56 ,165 ,2017/05
ADX0636006,GL CRY/FTHR/PK POINT,$5.00 ,GL,338 ,"1,079 ",2017/02
ADX0636006,GL CRY/FTHR/PK POINT,$5.00 ,GL,311 ,"1,539 ",2017/03
ADX0636006,GL CRY/FTHR/PK POINT,$5.00 ,GL,114 ,405 ,2017/04
ADX0636006,GL CRY/FTHR/PK POINT,$5.00 ,GL,40 ,126 ,2017/05
ADX0636007,RG TRI/CRY PEND/TSL,$5.00 ,RG,517 ,"1,474 ",2017/02
ADX0636007,RG TRI/CRY PEND/TSL,$5.00 ,RG,491 ,"2,844 ",2017/03
ADX0636007,RG TRI/CRY PEND/TSL,$5.00 ,RG,278 ,982 ,2017/04
ADX0636007,RG TRI/CRY PEND/TSL,$5.00 ,RG,99 ,274 ,2017/05
ADX0636008,GL MED/BK THREAD TSL,$5.00 ,GL,431 ,"1,341 ",2017/02
ADX0636008,GL MED/BK THREAD TSL,$5.00 ,GL,740 ,"4,189 ",2017/03
ADX0636008,GL MED/BK THREAD TSL,$5.00 ,GL,667 ,"3,165 ",2017/04
ADX0636008,GL MED/BK THREAD TSL,$5.00 ,GL,411 ,"1,307 ",2017/05
ADX0636008,GL MED/BK THREAD TSL,$5.00 ,GL,40 ,166 ,2017/06
ADX0636009,GLHM TRI/ARROW TSL,$5.00 ,GLHM,537 ,"1,508 ",2017/02
ADX0636009,GLHM TRI/ARROW TSL,$5.00 ,GLHM,556 ,"3,122 ",2017/03
ADX0636009,GLHM TRI/ARROW TSL,$5.00 ,GLHM,331 ,"1,210 ",2017/04
ADX0636009,GLHM TRI/ARROW TSL,$5.00 ,GLHM,126 ,369 ,2017/05
ADX0636010,GL FIRE/BAR/BK PND,$5.00 ,GL,481 ,"1,470 ",2017/02
ADX0636010,GL FIRE/BAR/BK PND,$5.00 ,GL,758 ,"4,344 ",2017/03
ADX0636010,GL FIRE/BAR/BK PND,$5.00 ,GL,711 ,"3,314 ",2017/04
ADX0636010,GL FIRE/BAR/BK PND,$5.00 ,GL,487 ,"1,519 ",2017/05
ADX0636010,GL FIRE/BAR/BK PND,$5.00 ,GL,52 ,193 ,2017/06
ADX0636011,HMGLRH TRI/MED/TSL,$5.00 ,HMGLSL,523 ,"1,516 ",2017/02
ADX0636011,HMGLRH TRI/MED/TSL,$5.00 ,HMGLSL,763 ,"4,239 ",2017/03
ADX0636011,HMGLRH TRI/MED/TSL,$5.00 ,HMGLSL,576 ,"2,411 ",2017/04
ADX0636011,HMGLRH TRI/MED/TSL,$5.00 ,HMGLSL,304 ,837 ,2017/05
ADX0636012,GL MED/BK FAUX STONE,$5.00 ,GL,483 ,"1,531 ",2017/02
ADX0636012,GL MED/BK FAUX STONE,$5.00 ,GL,747 ,"4,102 ",2017/03
ADX0636012,GL MED/BK FAUX STONE,$5.00 ,GL,579 ,"2,523 ",2017/04
ADX0636012,GL MED/BK FAUX STONE,$5.00 ,GL,304 ,934 ,2017/05
ADX0636012,GL MED/BK FAUX STONE,$5.00 ,GL,31 ,112 ,2017/06
ADX0636013,GL CRY BAR/BK V DROP,$5.00 ,GL,527 ,"1,572 ",2017/02
ADX0636013,GL CRY BAR/BK V DROP,$5.00 ,GL,573 ,"3,376 ",2017/03
ADX0636013,GL CRY BAR/BK V DROP,$5.00 ,GL,389 ,"1,583 ",2017/04
ADX0636013,GL CRY BAR/BK V DROP,$5.00 ,GL,186 ,493 ,2017/05
ADX0636014,RHHM DRUZY/STICK,$5.00 ,RHHM,538 ,"1,641 ",2017/02
ADX0636014,RHHM DRUZY/STICK,$5.00 ,RHHM,630 ,"3,558 ",2017/03
ADX0636014,RHHM DRUZY/STICK,$5.00 ,RHHM,432 ,"1,636 ",2017/04
ADX0636014,RHHM DRUZY/STICK,$5.00 ,RHHM,182 ,488 ,2017/05
ADX0636015,GL MED/BK STONE/TSL,$5.00 ,GL,443 ,"1,372 ",2017/02
ADX0636015,GL MED/BK STONE/TSL,$5.00 ,GL,748 ,"4,385 ",2017/03
ADX0636015,GL MED/BK STONE/TSL,$5.00 ,GL,681 ,"3,442 ",2017/04
ADX0636015,GL MED/BK STONE/TSL,$5.00 ,GL,487 ,"1,598 ",2017/05
ADX0636015,GL MED/BK STONE/TSL,$5.00 ,GL,54 ,205 ,2017/06
ADX0636016,GL TRI/BK HEX PEND,$5.00 ,GL,462 ,"1,362 ",2017/02
ADX0636016,GL TRI/BK HEX PEND,$5.00 ,GL,667 ,"3,640 ",2017/03
ADX0636016,GL TRI/BK HEX PEND,$5.00 ,GL,574 ,"2,560 ",2017/04
ADX0636016,GL TRI/BK HEX PEND,$5.00 ,GL,350 ,"1,107 ",2017/05
ADX0636016,GL TRI/BK HEX PEND,$5.00 ,GL,41 ,145 ,2017/06
ADX0636017,GL ROSE DRUZY/TSL,$5.00 ,GL,528 ,"1,581 ",2017/02
ADX0636017,GL ROSE DRUZY/TSL,$5.00 ,GL,723 ,"4,242 ",2017/03
ADX0636017,GL ROSE DRUZY/TSL,$5.00 ,GL,599 ,"2,713 ",2017/04
ADX0636017,GL ROSE DRUZY/TSL,$5.00 ,GL,322 ,986 ,2017/05
ADX0636017,GL ROSE DRUZY/TSL,$5.00 ,GL,36 ,141 ,2017/06
ADX0636018,GL CRY/ARROWHD TSL,$5.00 ,GL,490 ,"1,517 ",2017/02
ADX0636018,GL CRY/ARROWHD TSL,$5.00 ,GL,776 ,"4,183 ",2017/03
ADX0636018,GL CRY/ARROWHD TSL,$5.00 ,GL,571 ,"2,503 ",2017/04
ADX0636018,GL CRY/ARROWHD TSL,$5.00 ,GL,309 ,919 ,2017/05
ADX0636019,RGHMRH CRY BAR/VDROP,$5.00 ,RGHM,545 ,"1,640 ",2017/02
ADX0636019,RGHMRH CRY BAR/VDROP,$5.00 ,RGHM,663 ,"3,864 ",2017/03
ADX0636019,RGHMRH CRY BAR/VDROP,$5.00 ,RGHM,459 ,"1,847 ",2017/04
ADX0636019,RGHMRH CRY BAR/VDROP,$5.00 ,RGHM,204 ,550 ,2017/05
ADX0636020,GL BK DRUZY/STK/PNT,$5.00 ,GL,477 ,"1,465 ",2017/02
ADX0636020,GL BK DRUZY/STK/PNT,$5.00 ,GL,594 ,"3,130 ",2017/03
ADX0636020,GL BK DRUZY/STK/PNT,$5.00 ,GL,382 ,"1,438 ",2017/04
ADX0636020,GL BK DRUZY/STK/PNT,$5.00 ,GL,184 ,501 ,2017/05
ADX0636021,GL V/BAR/BK HORN,$5.00 ,GL,459 ,"1,381 ",2017/02
ADX0636021,GL V/BAR/BK HORN,$5.00 ,GL,722 ,"4,037 ",2017/03
ADX0636021,GL V/BAR/BK HORN,$5.00 ,GL,675 ,"3,585 ",2017/04
ADX0636021,GL V/BAR/BK HORN,$5.00 ,GL,629 ,"2,080 ",2017/05
ADX0636021,GL V/BAR/BK HORN,$5.00 ,GL,74 ,322 ,2017/06
ADX0636022,GL MED/STK/PK DRUZY,$5.00 ,GL,547 ,"1,562 ",2017/02
ADX0636022,GL MED/STK/PK DRUZY,$5.00 ,GL,610 ,"3,676 ",2017/03
ADX0636022,GL MED/STK/PK DRUZY,$5.00 ,GL,400 ,"1,568 ",2017/04
ADX0636022,GL MED/STK/PK DRUZY,$5.00 ,GL,154 ,482 ,2017/05
ADX0636023,RH V/STICK/BK HORN,$5.00 ,SL,540 ,"1,609 ",2017/02
